product_id,name,set_id,set_name,series,first_month,last_month,n_months,gap_months,gap_flagged,release_month,age_at_first_month,age_at_last_month,first_price,last_price,total_return_pct,cagr_pct,annual_pct,se_monthly,t,ci_lo_pct,ci_hi_pct,trend_reported,significant_positive,max_drawdown_pct,is_pokemon_center,is_retailer_exclusive,variant_label,full_history,late_start,delisted
624675,Destined Rivals Pokemon Center Elite Trainer Box (Exclusive),sv10,Destined Rivals,Scarlet & Violet,2025-04,2026-08,17,0,False,2025-05,-1,15,1195.0,531.64,-55.511297071129704,-45.526245649346805,-45.526245649346805,0.12314919895304902,-0.41105367650486563,-96.99207685743248,886.5245128977582,True,False,-84.7347280334728,True,False,,False,True,False
98028,XY Roaring Skies Elite Trainer Box,xy6,Roaring Skies,XY,2025-07,2026-06,11,1,False,2015-05,122,133,1597.5,4899.99,206.72863849765255,,,,,,,False,False,0.0,False,False,,False,True,True
670607,Prismatic Evolutions Elite Trainer Box (Dollar General Exclusive),sv8pt5,Prismatic Evolutions,Scarlet & Violet,2026-01,2026-08,8,0,False,2025-01,12,19,127.95,199.73,56.10003907776473,,,,,,,False,False,-2.430636967565458,False,True,,False,True,False
668496,Ascended Heroes Elite Trainer Box,me2pt5,Ascended Heroes,Mega Evolution,2026-01,2026-08,8,0,False,2026-01,0,7,132.6,169.44,27.782805429864265,,,,,,,False,False,-33.14807953563048,False,False,,False,True,False
668497,Ascended Heroes Pokemon Center Elite Trainer Box (Exclusive),me2pt5,Ascended Heroes,Mega Evolution,2026-01,2026-08,8,0,False,2026-01,0,7,386.33,431.72,11.749022856107484,,,,,,,False,False,-22.092511583361365,True,False,,False,True,False
654136,Phantasmal Flames Elite Trainer Box,me2,Phantasmal Flames,Mega Evolution,2025-10,2026-08,11,0,False,2025-11,-1,9,164.66,152.7,-7.263451961617884,,,,,,,False,False,-53.273411879023435,False,False,,False,True,False
692947,Pitch Black Elite Trainer Box,me5,Pitch Black,Mega Evolution,2026-06,2026-08,3,0,False,2026-07,-1,1,124.95,78.81,-36.92677070828331,,,,,,,False,False,-36.92677070828331,False,False,,False,True,False
672401,Perfect Order Elite Trainer Box,me3,Perfect Order,Mega Evolution,2026-02,2026-08,7,0,False,2026-03,-1,5,131.36,70.92,-46.01096224116931,,,,,,,False,False,-48.75152253349575,False,False,,False,True,False
654135,Phantasmal Flames Pokemon Center Elite Trainer Box (Exclusive),me2,Phantasmal Flames,Mega Evolution,2025-10,2026-08,11,0,False,2025-11,-1,9,587.13,311.34,-46.97256144295131,,,,,,,False,False,-68.67644303646551,True,False,,False,True,False
684450,Chaos Rising Elite Trainer Box,me4,Chaos Rising,Mega Evolution,2026-04,2026-08,5,0,False,2026-05,-1,3,139.55,72.61,-47.96847008240774,,,,,,,False,False,-47.96847008240774,False,False,,False,True,False
672404,Perfect Order Pokemon Center Elite Trainer Box,me3,Perfect Order,Mega Evolution,2026-02,2026-08,7,0,False,2026-03,-1,5,390.55,120.15,-69.23569325310459,,,,,,,False,False,-69.23569325310459,True,False,,False,True,False
684452,Chaos Rising Pokemon Center Elite Trainer Box,me4,Chaos Rising,Mega Evolution,2026-05,2026-08,4,0,False,2026-05,0,3,499.72,146.78,-70.62755142880013,,,,,,,False,False,-70.62755142880013,True,False,,False,True,False
692949,Pitch Black Pokemon Center Elite Trainer Box (Exclusive),me5,Pitch Black,Mega Evolution,2026-06,2026-08,3,0,False,2026-07,-1,1,616.66,125.12,-79.7100509194694,,,,,,,False,False,-79.7100509194694,True,False,,False,True,False
